route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
1,1,1,"1A DOWNTOWN",0,,1
1,1,2,"1A DOWNTOWN",0,,1
1,1,3,"1A DOWNTOWN",0,,1
1,1,4,"1A DOWNTOWN",0,,1
1,1,5,"1A DOWNTOWN",0,,1
1,1,6,"1A DOWNTOWN",0,,1
1,1,7,"1A DOWNTOWN",0,,1
1,1,8,"1A DOWNTOWN",0,,1
1,1,9,"1A DOWNTOWN",0,,1
1,1,10,"1A DOWNTOWN",0,,1
1,1,11,"1A DOWNTOWN",0,,1
1,1,12,"1A DOWNTOWN",0,,1
1,1,13,"1A DOWNTOWN",0,,1
1,1,14,"1B DOWNTOWN",0,,2
1,2,15,"1A DOWNTOWN",0,,3
1,2,16,"1A DOWNTOWN",0,,3
1,2,17,"1A DOWNTOWN",0,,3
1,2,18,"1A DOWNTOWN",0,,3
1,2,19,"1A DOWNTOWN",0,,3
1,2,20,"1A DOWNTOWN",0,,3
1,2,21,"1A DOWNTOWN",0,,3
1,2,22,"1A DOWNTOWN",0,,3
1,2,23,"1A DOWNTOWN",0,,3
1,2,24,"1A DOWNTOWN",0,,3
1,2,25,"1A DOWNTOWN",0,,3
1,2,26,"1A DOWNTOWN",0,,3
1,2,27,"1A DOWNTOWN",0,,3
1,3,28,"1A DOWNTOWN",0,,4
1,3,29,"1A DOWNTOWN",0,,4
1,3,30,"1A DOWNTOWN",0,,4
1,3,31,"1A DOWNTOWN",0,,4
1,3,32,"1A DOWNTOWN",0,,4
1,3,33,"1A DOWNTOWN",0,,4
1,3,34,"1A DOWNTOWN",0,,4
1,3,35,"1A DOWNTOWN",0,,4
1,3,36,"1A DOWNTOWN",0,,4
1,3,37,"1B DOWNTOWN",0,,5
1,3,38,"1B DOWNTOWN",0,,5
1,3,39,"1B DOWNTOWN",0,,5
1,3,40,"1B DOWNTOWN",0,,5
1,3,41,"1B DOWNTOWN",0,,5
1,3,42,"1B DOWNTOWN",0,,5
1,3,43,"1B DOWNTOWN",0,,5
1,3,44,"1B DOWNTOWN",0,,5
1,3,45,"1B DOWNTOWN",0,,5
1,3,46,"1B DOWNTOWN",0,,5
1,3,47,"1B DOWNTOWN",0,,5
1,3,48,"1B DOWNTOWN",0,,5
1,3,49,"1B DOWNTOWN",0,,5
1,3,50,"1B DOWNTOWN",0,,5
1,3,51,"1B DOWNTOWN",0,,5
1,3,52,"1B DOWNTOWN",0,,5
1,3,53,"1B DOWNTOWN",0,,5
1,3,54,"1B DOWNTOWN",0,,5
1,3,55,"1B DOWNTOWN",0,,5
1,3,56,"1B DOWNTOWN",0,,5
1,3,57,"1B DOWNTOWN",0,,5
1,3,58,"1B DOWNTOWN",0,,5
1,3,59,"1B DOWNTOWN",0,,5
1,1,60,"1A CITY LINE",1,,6
1,1,61,"1A CITY LINE",1,,6
1,1,62,"1A CITY LINE",1,,6
1,1,63,"1A CITY LINE",1,,6
1,1,64,"1A CITY LINE",1,,6
1,1,65,"1A CITY LINE",1,,6
1,1,66,"1A CITY LINE",1,,6
1,1,67,"1A CITY LINE",1,,6
1,1,68,"1A CITY LINE",1,,6
1,1,69,"1A CITY LINE",1,,6
1,1,70,"1A CITY LINE",1,,6
1,1,71,"1A CITY LINE",1,,6
1,1,72,"1A CITY LINE",1,,6
1,1,73,"1B APPLETREE",1,,7
1,1,74,"1B APPLETREE",1,,8
1,2,75,"1A CITY LINE",1,,9
1,2,76,"1A CITY LINE",1,,9
1,2,77,"1A CITY LINE",1,,9
1,2,78,"1A CITY LINE",1,,9
1,2,79,"1A CITY LINE",1,,9
1,2,80,"1A CITY LINE",1,,9
1,2,81,"1A CITY LINE",1,,9
1,2,82,"1A CITY LINE",1,,9
1,2,83,"1A CITY LINE",1,,9
1,2,84,"1A CITY LINE",1,,9
1,2,85,"1A CITY LINE",1,,9
1,2,86,"1A CITY LINE",1,,9
1,2,87,"1A CITY LINE",1,,9
1,3,88,"1A CITY LINE",1,,10
1,3,89,"1A CITY LINE",1,,11
1,3,90,"1A CITY LINE",1,,11
1,3,91,"1A CITY LINE",1,,11
1,3,92,"1A CITY LINE",1,,11
1,3,93,"1A CITY LINE",1,,11
1,3,94,"1B APPLETREE",1,,12
1,3,95,"1B APPLETREE",1,,12
1,3,96,"1B APPLETREE",1,,12
1,3,97,"1B APPLETREE",1,,12
1,3,98,"1B APPLETREE",1,,12
1,3,99,"1B APPLETREE",1,,12
1,3,100,"1B APPLETREE",1,,12
1,3,101,"1B APPLETREE",1,,12
1,3,102,"1B APPLETREE",1,,12
1,3,103,"1B APPLETREE",1,,12
1,3,104,"1B APPLETREE",1,,12
1,3,105,"1B APPLETREE",1,,12
1,3,106,"1B APPLETREE",1,,12
1,3,107,"1B APPLETREE",1,,12
1,3,108,"1B APPLETREE",1,,12
1,3,109,"1B APPLETREE",1,,12
1,3,110,"1B APPLETREE",1,,12
1,3,111,"1B APPLETREE",1,,12
1,3,112,"1B APPLETREE",1,,12
1,3,113,"1B APPLETREE",1,,12
1,3,114,"1B APPLETREE",1,,12
1,3,115,"1B APPLETREE",1,,12
1,3,116,"1B APPLETREE",1,,12
1,3,117,"1B APPLETREE",1,,12
1,3,118,"1B APPLETREE",1,,12
101,3,119,"101A McKINLEY HS",0,,13
101,3,120,"101C MCKINLEY HS",0,,14
101,3,121,"101A McKINLEY HS",0,,15
101,3,122,"101B UTICA STA",1,,16
101,3,123,"101D CITY LINE",1,,17
102,3,124,"102B CITY LINE 102 VIA THRUWAY",0,,18
102,3,125,"102B CITY LINE",0,,19
102,3,126,"102F McKINLEY HS",1,,20
103,3,127,"103A ABBOTT",0,,21
103,3,128,"103A ST. MARY'S HS LANCASTER",1,,22
104,3,129,"104F CITY LINE",1,,23
106,3,130,"106A SOUTH PARK- BAILEY",0,,24
106,3,131,"106A ST. FRANCIS- IMMACULATA",1,,25
11,1,132,"11D DOWNTOWN",0,,26
11,1,133,"11D DOWNTOWN",0,,26
11,1,134,"11D DOWNTOWN",0,,26
11,1,135,"11D DOWNTOWN",0,,26
11,1,136,"11D DOWNTOWN",0,,26
11,1,137,"11D DOWNTOWN",0,,26
11,1,138,"11D DOWNTOWN",0,,26
11,1,139,"11D DOWNTOWN",0,,26
11,1,140,"11D DOWNTOWN",0,,26
11,1,141,"11D DOWNTOWN",0,,26
11,1,142,"11D DOWNTOWN",0,,26
11,2,143,"11D DOWNTOWN",0,,27
11,2,144,"11D DOWNTOWN",0,,27
11,2,145,"11D DOWNTOWN",0,,27
11,2,146,"11D DOWNTOWN",0,,27
11,2,147,"11D DOWNTOWN",0,,27
11,2,148,"11D DOWNTOWN",0,,27
11,2,149,"11D DOWNTOWN",0,,27
11,2,150,"11D DOWNTOWN",0,,27
11,2,151,"11D DOWNTOWN",0,,27
11,2,152,"11D DOWNTOWN",0,,27
11,2,153,"11D DOWNTOWN",0,,27
11,3,154,"11A DOWNTOWN",0,,28
11,3,155,"11A DOWNTOWN",0,,28
11,3,156,"11D DOWNTOWN",0,,29
11,3,157,"11D DOWNTOWN",0,,30
11,3,158,"11D DOWNTOWN",0,,30
11,3,159,"11D DOWNTOWN",0,,30
11,3,160,"11D DOWNTOWN",0,,30
11,3,161,"11D DOWNTOWN",0,,30
11,3,162,"11D DOWNTOWN",0,,30
11,3,163,"11D DOWNTOWN",0,,30
11,3,164,"11D DOWNTOWN",0,,30
11,3,165,"11D DOWNTOWN",0,,30
11,3,166,"11D DOWNTOWN",0,,30
11,3,167,"11D DOWNTOWN",0,,30
11,3,168,"11D DOWNTOWN",0,,30
11,3,169,"11D DOWNTOWN",0,,30
11,3,170,"11D DOWNTOWN",0,,30
11,3,171,"11D DOWNTOWN",0,,30
11,3,172,"11D DOWNTOWN",0,,30
11,3,173,"11D DOWNTOWN",0,,30
11,3,174,"11A DOWNTOWN",0,,31
11,3,175,"11A DOWNTOWN",0,,32
11,3,176,"11A DOWNTOWN",0,,32
11,3,177,"11A DOWNTOWN",0,,33
11,3,178,"11A DOWNTOWN",0,,33
11,3,179,"11A DOWNTOWN",0,,33
11,1,180,"11D TONAWANDA INDUSTRIAL PARK",1,,34
11,1,181,"11D TONAWANDA INDUSTRIAL PARK",1,,34
11,1,182,"11D TONAWANDA INDUSTRIAL PARK",1,,34
11,1,183,"11D TONAWANDA INDUSTRIAL PARK",1,,34
11,1,184,"11D TONAWANDA INDUSTRIAL PARK",1,,34
11,1,185,"11D TONAWANDA INDUSTRIAL PARK",1,,34
11,1,186,"11D TONAWANDA INDUSTRIAL PARK",1,,34
11,1,187,"11D TONAWANDA INDUSTRIAL PARK",1,,34
11,1,188,"11D TONAWANDA INDUSTRIAL PARK",1,,34
11,1,189,"11D TONAWANDA INDUSTRIAL PARK",1,,34
11,1,190,"11D TONAWANDA INDUSTRIAL PARK",1,,34
11,2,191,"11D TONAWANDA INDUSTRIAL PARK",1,,35
11,2,192,"11D TONAWANDA INDUSTRIAL PARK",1,,35
11,2,193,"11D TONAWANDA INDUSTRIAL PARK",1,,35
11,2,194,"11D TONAWANDA INDUSTRIAL PARK",1,,35
11,2,195,"11D TONAWANDA INDUSTRIAL PARK",1,,35
11,2,196,"11D TONAWANDA INDUSTRIAL PARK",1,,35
11,2,197,"11D TONAWANDA INDUSTRIAL PARK",1,,35
11,2,198,"11D TONAWANDA INDUSTRIAL PARK",1,,35
11,2,199,"11D TONAWANDA INDUSTRIAL PARK",1,,35
11,2,200,"11D TONAWANDA INDUSTRIAL PARK",1,,35
11,2,201,"11D TONAWANDA INDUSTRIAL PARK",1,,35
11,3,202,"11A PARAMOUNT",1,,36
11,3,203,"11A PARAMOUNT",1,,36
11,3,204,"11A PARAMOUNT",1,,36
11,3,205,"11A PARAMOUNT",1,,36
11,3,206,"11A HUTCH TECH",1,,37
11,3,207,"11D TONAWANDA INDUSTRIAL PARK",1,,38
11,3,208,"11D TONAWANDA INDUSTRIAL PARK",1,,39
11,3,209,"11D TONAWANDA INDUSTRIAL PARK",1,,39
11,3,210,"11D TONAWANDA INDUSTRIAL PARK",1,,40
11,3,211,"11D TONAWANDA INDUSTRIAL PARK",1,,40
11,3,212,"11D TONAWANDA INDUSTRIAL PARK",1,,40
11,3,213,"11D TONAWANDA INDUSTRIAL PARK",1,,40
11,3,214,"11D TONAWANDA INDUSTRIAL PARK",1,,40
11,3,215,"11D TONAWANDA INDUSTRIAL PARK",1,,40
11,3,216,"11D TONAWANDA INDUSTRIAL PARK",1,,40
11,3,217,"11D TONAWANDA INDUSTRIAL PARK",1,,40
11,3,218,"11D TONAWANDA INDUSTRIAL PARK",1,,40
11,3,219,"11D TONAWANDA INDUSTRIAL PARK",1,,40
11,3,220,"11D TONAWANDA INDUSTRIAL PARK",1,,40
11,3,221,"11D TONAWANDA INDUSTRIAL PARK",1,,40
11,3,222,"11D TONAWANDA INDUSTRIAL PARK",1,,40
11,3,223,"11A PARAMOUNT",1,,41
11,3,224,"11A PARAMOUNT",1,,41
11,3,225,"11A PARAMOUNT",1,,41
11,3,226,"11A PARAMOUNT",1,,41
110,3,227,"110A MARINA VISTA",1,,42
111,3,228,"111B PERFORMING ARTS",0,,43
111,3,229,"111A BAILEY",1,,44
111,3,230,"111B AMHERST STA",1,,45
111,3,231,"111B CITY LINE",1,,46
112,3,232,"112A CITY LINE",0,,47
12,1,233,"12A NIAGARA",0,,48
12,1,234,"12A NIAGARA",0,,48
12,1,235,"12A NIAGARA",0,,48
12,1,236,"12A NIAGARA",0,,48
12,1,237,"12A NIAGARA",0,,48
12,1,238,"12A NIAGARA",0,,48
12,1,239,"12A NIAGARA",0,,48
12,1,240,"12A NIAGARA",0,,48
12,1,241,"12A NIAGARA",0,,48
12,1,242,"12A NIAGARA",0,,48
12,1,243,"12A NIAGARA",0,,48
12,1,244,"12A NIAGARA",0,,48
12,1,245,"12A NIAGARA",0,,48
12,1,246,"12A NIAGARA",0,,48
12,1,247,"12A NIAGARA",0,,48
12,1,248,"12A NIAGARA",0,,48
12,1,249,"12A NIAGARA",0,,48
12,1,250,"12A NIAGARA",0,,48
12,1,251,"12A NIAGARA",0,,48
12,1,252,"12A NIAGARA",0,,48
12,1,253,"12A NIAGARA",0,,48
12,1,254,"12A NIAGARA",0,,48
12,1,255,"12A NIAGARA",0,,48
12,1,256,"12A NIAGARA",0,,48
12,1,257,"12A NIAGARA",0,,48
12,1,258,"12A NIAGARA",0,,48
12,1,259,"12A NIAGARA",0,,48
12,1,260,"12A NIAGARA",0,,48
12,2,261,"12A NIAGARA",0,,49
12,2,262,"12A NIAGARA",0,,49
12,2,263,"12A NIAGARA",0,,49
12,2,264,"12A NIAGARA",0,,49
12,2,265,"12A NIAGARA",0,,49
12,2,266,"12A NIAGARA",0,,49
12,2,267,"12A NIAGARA",0,,49
12,2,268,"12A NIAGARA",0,,49
12,2,269,"12A NIAGARA",0,,49
12,2,270,"12A NIAGARA",0,,49
12,2,271,"12A NIAGARA",0,,49
12,2,272,"12A NIAGARA",0,,49
12,2,273,"12A NIAGARA",0,,49
12,2,274,"12A NIAGARA",0,,49
12,2,275,"12A NIAGARA",0,,49
12,2,276,"12A NIAGARA",0,,49
12,2,277,"12A NIAGARA",0,,49
12,2,278,"12A NIAGARA",0,,49
12,2,279,"12A NIAGARA",0,,49
12,2,280,"12A NIAGARA",0,,49
12,2,281,"12A NIAGARA",0,,49
12,2,282,"12A NIAGARA",0,,49
12,2,283,"12A NIAGARA",0,,49
12,2,284,"12A NIAGARA",0,,49
12,2,285,"12A NIAGARA",0,,49
12,2,286,"12A NIAGARA",0,,49
12,2,287,"12A NIAGARA",0,,49
12,3,288,"12A NIAGARA",0,,50
12,3,289,"12A NIAGARA",0,,50
12,3,290,"12A NIAGARA",0,,50
12,3,291,"12A NIAGARA",0,,50
12,3,292,"12A NIAGARA",0,,50
12,3,293,"12A NIAGARA",0,,50
12,3,294,"12A NIAGARA",0,,50
12,3,295,"12A NIAGARA",0,,50
12,3,296,"12A NIAGARA",0,,50
12,3,297,"12A NIAGARA",0,,50
12,3,298,"12A NIAGARA",0,,50
12,3,299,"12A NIAGARA",0,,50
12,3,300,"12A NIAGARA",0,,50
12,3,301,"12A NIAGARA",0,,50
12,3,302,"12A NIAGARA",0,,50
12,3,303,"12A NIAGARA",0,,50
12,3,304,"12A NIAGARA",0,,50
12,3,305,"12A NIAGARA",0,,50
12,3,306,"12A NIAGARA",0,,50
12,3,307,"12A NIAGARA",0,,50
12,3,308,"12A NIAGARA",0,,50
12,3,309,"12A NIAGARA",0,,50
12,3,310,"12A NIAGARA",0,,50
12,3,311,"12A NIAGARA",0,,50
12,3,312,"12A NIAGARA",0,,50
12,3,313,"12A NIAGARA",0,,50
12,3,314,"12A NIAGARA",0,,50
12,3,315,"12A NIAGARA",0,,50
12,3,316,"12A NIAGARA",0,,50
12,3,317,"12A NIAGARA",0,,50
12,3,318,"12A NIAGARA",0,,50
12,3,319,"12A NIAGARA",0,,50
12,3,320,"12A NIAGARA",0,,50
12,3,321,"12A NIAGARA",0,,50
12,3,322,"12A NIAGARA",0,,50
12,3,323,"12A NIAGARA",0,,50
12,3,324,"12A NIAGARA",0,,50
12,3,325,"12A NIAGARA",0,,50
12,3,326,"12A NIAGARA",0,,50
12,3,327,"12A NIAGARA",0,,50
12,3,328,"12A NIAGARA",0,,50
12,3,329,"12A NIAGARA",0,,50
12,3,330,"12A NIAGARA",0,,50
12,3,331,"12A NIAGARA",0,,50
12,3,332,"12A NIAGARA",0,,50
12,3,333,"12A NIAGARA",0,,50
12,3,334,"12A NIAGARA",0,,50
12,3,335,"12A NIAGARA",0,,50
12,3,336,"12A NIAGARA",0,,50
12,3,337,"12A NIAGARA",0,,50
12,3,338,"12A NIAGARA",0,,50
12,3,339,"12A NIAGARA",0,,50
12,3,340,"12A NIAGARA",0,,50
12,3,341,"12A NIAGARA",0,,50
12,3,342,"12A NIAGARA",0,,50
12,3,343,"12A NIAGARA",0,,50
12,3,344,"12A NIAGARA",0,,50
12,3,345,"12A NIAGARA",0,,50
12,3,346,"12A NIAGARA",0,,50
12,3,347,"12A NIAGARA",0,,50
12,3,348,"12A NIAGARA",0,,50
12,3,349,"12A NIAGARA",0,,50
12,3,350,"12A NIAGARA",0,,51
12,3,351,"DELAVAN-CANISIUS COLLEGE STATION",0,,52
12,3,352,"12A NIAGARA",0,,53
12,1,353,"12A CITY LINE",1,,54
12,1,354,"12A CITY LINE",1,,54
12,1,355,"12A CITY LINE",1,,54
12,1,356,"12A CITY LINE",1,,54
12,1,357,"12A CITY LINE",1,,54
12,1,358,"12A CITY LINE",1,,54
12,1,359,"12A CITY LINE",1,,54
12,1,360,"12A CITY LINE",1,,54
12,1,361,"12A CITY LINE",1,,54
12,1,362,"12A CITY LINE",1,,54
12,1,363,"12A CITY LINE",1,,54
12,1,364,"12A CITY LINE",1,,54
12,1,365,"12A CITY LINE",1,,54
12,1,366,"12A CITY LINE",1,,54
12,1,367,"12A CITY LINE",1,,54
12,1,368,"12A CITY LINE",1,,54
12,1,369,"12A CITY LINE",1,,54
12,1,370,"12A CITY LINE",1,,54
12,1,371,"12A CITY LINE",1,,54
12,1,372,"12A CITY LINE",1,,54
12,1,373,"12A CITY LINE",1,,54
12,1,374,"12A CITY LINE",1,,54
12,1,375,"12A CITY LINE",1,,54
12,1,376,"12A CITY LINE",1,,54
12,1,377,"12A CITY LINE",1,,54
12,1,378,"12A CITY LINE",1,,54
12,1,379,"12A CITY LINE",1,,54
12,2,380,"12A CITY LINE",1,,55
12,2,381,"12A CITY LINE",1,,55
12,2,382,"12A CITY LINE",1,,55
12,2,383,"12A CITY LINE",1,,55
12,2,384,"12A CITY LINE",1,,55
12,2,385,"12A CITY LINE",1,,55
12,2,386,"12A CITY LINE",1,,55
12,2,387,"12A CITY LINE",1,,55
12,2,388,"12A CITY LINE",1,,55
12,2,389,"12A CITY LINE",1,,55
12,2,390,"12A CITY LINE",1,,55
12,2,391,"12A CITY LINE",1,,55
12,2,392,"12A CITY LINE",1,,55
12,2,393,"12A CITY LINE",1,,55
12,2,394,"12A CITY LINE",1,,55
12,2,395,"12A CITY LINE",1,,55
12,2,396,"12A CITY LINE",1,,55
12,2,397,"12A CITY LINE",1,,55
12,2,398,"12A CITY LINE",1,,55
12,2,399,"12A CITY LINE",1,,55
12,2,400,"12A CITY LINE",1,,55
12,2,401,"12A CITY LINE",1,,55
12,2,402,"12A CITY LINE",1,,55
12,2,403,"12A CITY LINE",1,,55
12,2,404,"12A CITY LINE",1,,55
12,2,405,"12A CITY LINE",1,,55
12,3,406,"12A CITY LINE",1,,56
12,3,407,"12C CITY LINE",1,,57
12,3,408,"12C CITY LINE",1,,58
12,3,409,"12A CITY LINE",1,,59
12,3,410,"12A CITY LINE",1,,59
12,3,411,"12A CITY LINE",1,,59
12,3,412,"12A CITY LINE",1,,59
12,3,413,"12A CITY LINE",1,,59
12,3,414,"12A CITY LINE",1,,59
12,3,415,"12A CITY LINE",1,,59
12,3,416,"12A CITY LINE",1,,59
12,3,417,"12A CITY LINE",1,,59
12,3,418,"12A CITY LINE",1,,59
12,3,419,"12A CITY LINE",1,,59
12,3,420,"12A CITY LINE",1,,59
12,3,421,"12A CITY LINE",1,,59
12,3,422,"12A CITY LINE",1,,59
12,3,423,"12A CITY LINE",1,,59
12,3,424,"12A CITY LINE",1,,59
12,3,425,"12A CITY LINE",1,,59
12,3,426,"12A CITY LINE",1,,59
12,3,427,"12A CITY LINE",1,,59
12,3,428,"12A CITY LINE",1,,59
12,3,429,"12A CITY LINE",1,,59
12,3,430,"12A CITY LINE",1,,59
12,3,431,"12A CITY LINE",1,,59
12,3,432,"12A CITY LINE",1,,59
12,3,433,"12A CITY LINE",1,,59
12,3,434,"12A CITY LINE",1,,59
12,3,435,"12A CITY LINE",1,,59
12,3,436,"12A CITY LINE",1,,59
12,3,437,"12A CITY LINE",1,,59
12,3,438,"12A CITY LINE",1,,59
12,3,439,"12A CITY LINE",1,,59
12,3,440,"12A CITY LINE",1,,59
12,3,441,"12A CITY LINE",1,,59
12,3,442,"12A CITY LINE",1,,59
12,3,443,"12A CITY LINE",1,,59
12,3,444,"12A CITY LINE",1,,59
12,3,445,"12A CITY LINE",1,,59
12,3,446,"12A CITY LINE",1,,59
12,3,447,"12A CITY LINE",1,,59
12,3,448,"12A CITY LINE",1,,59
12,3,449,"12A CITY LINE",1,,59
12,3,450,"12A CITY LINE",1,,59
12,3,451,"12A CITY LINE",1,,59
12,3,452,"12A CITY LINE",1,,59
12,3,453,"12A CITY LINE",1,,59
12,3,454,"12A CITY LINE",1,,59
12,3,455,"12A CITY LINE",1,,59
12,3,456,"12A CITY LINE",1,,59
12,3,457,"12A CITY LINE",1,,59
12,3,458,"12A CITY LINE",1,,59
12,3,459,"12A CITY LINE",1,,59
12,3,460,"12A CITY LINE",1,,59
12,3,461,"12A CITY LINE",1,,59
12,3,462,"12A CITY LINE",1,,59
12,3,463,"12A CITY LINE",1,,59
12,3,464,"12A CITY LINE",1,,59
12,3,465,"12A CITY LINE",1,,59
12,3,466,"12A CITY LINE",1,,59
12,3,467,"12A UTICA STA.",1,,60
13,1,468,"13A UTICA STA.",0,,61
13,1,469,"13A UTICA STA.",0,,61
13,1,470,"13A UTICA STA.",0,,61
13,1,471,"13A UTICA STA.",0,,61
13,1,472,"13A UTICA STA.",0,,61
13,1,473,"13A UTICA STA.",0,,61
13,1,474,"13A UTICA STA.",0,,61
13,1,475,"13A UTICA STA.",0,,61
13,1,476,"13A UTICA STA.",0,,61
13,1,477,"13A UTICA STA.",0,,61
13,1,478,"13A UTICA STA.",0,,61
13,1,479,"13A UTICA STA.",0,,61
13,1,480,"13A UTICA STA.",0,,61
13,1,481,"13A UTICA STA.",0,,61
13,1,482,"13A UTICA STA.",0,,61
13,1,483,"13A UTICA STA.",0,,61
13,1,484,"13A UTICA STA.",0,,61
13,1,485,"13A UTICA STA.",0,,61
13,1,486,"13A UTICA STA.",0,,61
13,1,487,"13A UTICA STA.",0,,61
13,1,488,"13A UTICA STA.",0,,61
13,1,489,"13A UTICA STA.",0,,61
13,1,490,"13A UTICA STA.",0,,61
13,1,491,"13A UTICA STA.",0,,61
13,1,492,"13A UTICA STA.",0,,61
13,1,493,"13A UTICA STA.",0,,61
13,1,494,"13A UTICA STA.",0,,61
13,1,495,"13A UTICA STA.",0,,61
13,1,496,"13A UTICA STA.",0,,61
13,1,497,"13A UTICA STA.",0,,61
13,1,498,"13A UTICA STA.",0,,61
13,1,499,"13A UTICA STA.",0,,61
13,2,500,"13A UTICA STA.",0,,62
13,2,501,"13A UTICA STA.",0,,62
13,2,502,"13A UTICA STA.",0,,62
13,2,503,"13A UTICA STA.",0,,62
13,2,504,"13A UTICA STA.",0,,62
13,2,505,"13A UTICA STA.",0,,62
13,2,506,"13A UTICA STA.",0,,62
13,2,507,"13A UTICA STA.",0,,62
13,2,508,"13A UTICA STA.",0,,62
13,2,509,"13A UTICA STA.",0,,62
13,2,510,"13A UTICA STA.",0,,62
13,2,511,"13A UTICA STA.",0,,62
13,2,512,"13A UTICA STA.",0,,62
13,2,513,"13A UTICA STA.",0,,62
13,2,514,"13A UTICA STA.",0,,62
13,2,515,"13A UTICA STA.",0,,62
13,2,516,"13A UTICA STA.",0,,62
13,2,517,"13A UTICA STA.",0,,62
13,2,518,"13A UTICA STA.",0,,62
13,2,519,"13A UTICA STA.",0,,62
13,2,520,"13A UTICA STA.",0,,62
13,2,521,"13A UTICA STA.",0,,62
13,2,522,"13A UTICA STA.",0,,62
13,2,523,"13A UTICA STA.",0,,62
13,2,524,"13A UTICA STA.",0,,62
13,2,525,"13A UTICA STA.",0,,62
13,2,526,"13A UTICA STA.",0,,62
13,3,527,"13A UTICA STA.",0,,63
13,3,528,"13A UTICA STA.",0,,63
13,3,529,"13A UTICA STA.",0,,63
13,3,530,"13A UTICA STA.",0,,63
13,3,531,"13A UTICA STA.",0,,63
13,3,532,"13A UTICA STA.",0,,63
13,3,533,"13A UTICA STA.",0,,63
13,3,534,"13A UTICA STA.",0,,63
13,3,535,"13A UTICA STA.",0,,63
13,3,536,"13A UTICA STA.",0,,63
13,3,537,"13A UTICA STA.",0,,63
13,3,538,"13A UTICA STA.",0,,63
13,3,539,"13A UTICA STA.",0,,63
13,3,540,"13A UTICA STA.",0,,63
13,3,541,"13A UTICA STA.",0,,63
13,3,542,"13A UTICA STA.",0,,63
13,3,543,"13A UTICA STA.",0,,63
13,3,544,"13A UTICA STA.",0,,63
13,3,545,"13A UTICA STA.",0,,63
13,3,546,"13A UTICA STA.",0,,63
13,3,547,"13A UTICA STA.",0,,63
13,3,548,"13A UTICA STA.",0,,63
13,3,549,"13A UTICA STA.",0,,63
13,3,550,"13A UTICA STA.",0,,63
13,3,551,"13A UTICA STA.",0,,63
13,3,552,"13A UTICA STA.",0,,63
13,3,553,"13A UTICA STA.",0,,63
13,3,554,"13A UTICA STA.",0,,63
13,3,555,"13A UTICA STA.",0,,63
13,3,556,"13A UTICA STA.",0,,63
13,3,557,"13A UTICA STA.",0,,63
13,3,558,"13A UTICA STA.",0,,63
13,3,559,"13A UTICA STA.",0,,63
13,3,560,"13A UTICA STA.",0,,63
13,3,561,"13A UTICA STA.",0,,63
13,3,562,"13A UTICA STA.",0,,63
13,3,563,"13A UTICA STA.",0,,63
13,3,564,"13A UTICA STA.",0,,63
13,3,565,"13A UTICA STA.",0,,63
13,3,566,"13A UTICA STA.",0,,63
13,3,567,"13A UTICA STA.",0,,63
13,3,568,"13A UTICA STA.",0,,63
13,3,569,"13A UTICA STA.",0,,63
13,3,570,"13A UTICA STA.",0,,63
13,3,571,"13A UTICA STA.",0,,63
13,3,572,"13A UTICA STA.",0,,63
13,3,573,"13A UTICA STA.",0,,63
13,3,574,"13A UTICA STA.",0,,63
13,3,575,"13A UTICA STA.",0,,63
13,3,576,"13A UTICA STA.",0,,63
13,3,577,"13A UTICA STA.",0,,63
13,3,578,"13A UTICA STA.",0,,63
13,3,579,"13A UTICA STA.",0,,63
13,3,580,"13A UTICA STA.",0,,63
13,1,581,"13A UNIVERSITY STATION",1,,64
13,1,582,"13A UNIVERSITY STATION",1,,64
13,1,583,"13A UNIVERSITY STATION",1,,64
13,1,584,"13A UNIVERSITY STATION",1,,64
13,1,585,"13A UNIVERSITY STATION",1,,64
13,1,586,"13A UNIVERSITY STATION",1,,64
13,1,587,"13A UNIVERSITY STATION",1,,64
13,1,588,"13A UNIVERSITY STATION",1,,64
13,1,589,"13A UNIVERSITY STATION",1,,64
13,1,590,"13A UNIVERSITY STATION",1,,64
13,1,591,"13A UNIVERSITY STATION",1,,64
13,1,592,"13A UNIVERSITY STATION",1,,64
13,1,593,"13A UNIVERSITY STATION",1,,64
13,1,594,"13A UNIVERSITY STATION",1,,64
13,1,595,"13A UNIVERSITY STATION",1,,64
13,1,596,"13A UNIVERSITY STATION",1,,64
13,1,597,"13A UNIVERSITY STATION",1,,64
13,1,598,"13A UNIVERSITY STATION",1,,64
13,1,599,"13A UNIVERSITY STATION",1,,64
13,1,600,"13A UNIVERSITY STATION",1,,64
13,1,601,"13A UNIVERSITY STATION",1,,64
13,1,602,"13A UNIVERSITY STATION",1,,64
13,1,603,"13A UNIVERSITY STATION",1,,64
13,1,604,"13A UNIVERSITY STATION",1,,64
13,1,605,"13A UNIVERSITY STATION",1,,64
13,1,606,"13A UNIVERSITY STATION",1,,64
13,1,607,"13A UNIVERSITY STATION",1,,64
13,1,608,"13A UNIVERSITY STATION",1,,64
13,1,609,"13A UNIVERSITY STATION",1,,64
13,1,610,"13A UNIVERSITY STATION",1,,64
13,1,611,"13A UNIVERSITY STATION",1,,64
13,1,612,"13A UNIVERSITY STATION",1,,64
13,1,613,"13A UNIVERSITY STATION",1,,64
